,serial_id,役職no,役職名,役職名2,業種no,業種名,業種名2,従業員規模no,従業員規模,従業員規模2
1381,4500238301.0,,,,,,,,,
1382,8084080768.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1383,6097417389.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1384,397348195.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
1385,8092478227.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1386,1658053252.0,5.0,課長クラス,3.課長,30.0,その他,,2.0,10～49人,
1387,7384616795.0,7.0,一般社員,,11.0,素材,2.製造業,4.0,100～299人,
1388,4137291802.0,4.0,部長クラス,2.本部長・部長,28.0,人材サービス,,5.0,300～499人,1.300～999人
1389,5520438053.0,1.0,経営者,1.経営者・役員,25.0,医療,,1.0,1～9人,
1390,1068090827.0,,,,,,,,,
1391,7955201839.0,4.0,部長クラス,2.本部長・部長,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1392,8091798218.0,7.0,一般社員,,23.0,公務員（教員を除く）,,7.0,"1,000～2,999人",2.1000人以上
1393,5177922685.0,1.0,経営者,1.経営者・役員,22.0,放送・広告・出版・マスコミ,,2.0,10～49人,
1394,9785438456.0,5.0,課長クラス,3.課長,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
1395,4141461588.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
1396,1115573675.0,7.0,一般社員,,13.0,その他製造,2.製造業,3.0,50～99人,
1397,7240094959.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1398,2692711993.0,10.0,その他,,24.0,教育・教育学習支援関係,,7.0,"1,000～2,999人",2.1000人以上
1399,4324711363.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
1400,586661411.0,1.0,経営者,1.経営者・役員,30.0,その他,,6.0,500～999人,1.300～999人
1401,2997326855.0,,,,,,,,,
1402,5792534016.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
1403,9170092295.0,7.0,一般社員,,22.0,放送・広告・出版・マスコミ,,4.0,100～299人,
1404,9918517413.0,6.0,主任／係長クラス,,7.0,建設,,9.0,"5,000～9,999人",2.1000人以上
1405,9335913335.0,8.0,派遣社員,,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
1406,2951474379.0,10.0,その他,,17.0,不動産,,1.0,1～9人,
1407,164987325.0,1.0,経営者,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,3.0,50～99人,
1408,3358213645.0,4.0,部長クラス,2.本部長・部長,27.0,飲食店・宿泊,,7.0,"1,000～2,999人",2.1000人以上
1409,27104444.0,2.0,役員クラス,1.経営者・役員,17.0,不動産,,9.0,"5,000～9,999人",2.1000人以上
1410,972758907.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1411,6495553849.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
1412,5500714463.0,5.0,課長クラス,3.課長,17.0,不動産,,9.0,"5,000～9,999人",2.1000人以上
1413,7152037538.0,10.0,その他,,21.0,コンサル・会計・法律関連,,3.0,50～99人,
1414,9830018080.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1415,6423977211.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1416,4826330479.0,4.0,部長クラス,2.本部長・部長,22.0,放送・広告・出版・マスコミ,,9.0,"5,000～9,999人",2.1000人以上
1417,7824203446.0,7.0,一般社員,,30.0,その他,,1.0,1～9人,
1418,5998590887.0,6.0,主任／係長クラス,,23.0,公務員（教員を除く）,,4.0,100～299人,
1419,4121963294.0,10.0,その他,,30.0,その他,,11.0,"20,000人以上",2.1000人以上
1420,8021673797.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
1421,5486171966.0,1.0,経営者,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,1.0,1～9人,
1422,4010538827.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1423,3069158975.0,2.0,役員クラス,1.経営者・役員,13.0,その他製造,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1424,8212464636.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,10.0,"10,000～19,999人",2.1000人以上
1425,3470065580.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
1426,3711755006.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1427,9968342839.0,1.0,経営者,1.経営者・役員,27.0,飲食店・宿泊,,4.0,100～299人,
1428,1521760695.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,5.0,300～499人,1.300～999人
1429,6268798640.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,3.0,50～99人,
1430,737721808.0,,,,,,,,,
1431,8030841053.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
1432,1925413408.0,10.0,その他,,13.0,その他製造,2.製造業,8.0,"3,000～4,999人",2.1000人以上
1433,4582825771.0,1.0,経営者,1.経営者・役員,6.0,農林水産・鉱業,,1.0,1～9人,
1434,2890792443.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,9.0,"5,000～9,999人",2.1000人以上
1435,8410911580.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,7.0,"1,000～2,999人",2.1000人以上
1436,2309590266.0,10.0,その他,,7.0,建設,,1.0,1～9人,
1437,9361806330.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1438,6083798974.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
1439,2422583568.0,10.0,その他,,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1440,5279923550.0,1.0,経営者,1.経営者・役員,14.0,エネルギー,,1.0,1～9人,
1441,3556928534.0,1.0,経営者,1.経営者・役員,24.0,教育・教育学習支援関係,,2.0,10～49人,
1442,5526227539.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1443,5747462054.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1444,3952061961.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1445,7229263959.0,6.0,主任／係長クラス,,27.0,飲食店・宿泊,,2.0,10～49人,
1446,1661241185.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
1447,537220267.0,4.0,部長クラス,2.本部長・部長,27.0,飲食店・宿泊,,1.0,1～9人,
1448,7425598821.0,1.0,経営者,1.経営者・役員,10.0,機械、重電,2.製造業,2.0,10～49人,
1449,2199303885.0,,,,,,,,,
1450,5763793264.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
1451,9916980029.0,5.0,課長クラス,3.課長,17.0,不動産,,1.0,1～9人,
1452,6876565281.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,6.0,500～999人,1.300～999人
1453,4468418152.0,,,,,,,,,
1454,9120890429.0,7.0,一般社員,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1455,7014097547.0,10.0,その他,,21.0,コンサル・会計・法律関連,,6.0,500～999人,1.300～999人
1456,6279982557.0,1.0,経営者,1.経営者・役員,10.0,機械、重電,2.製造業,6.0,500～999人,1.300～999人
1457,4376687629.0,7.0,一般社員,,18.0,通信サービス,,9.0,"5,000～9,999人",2.1000人以上
1458,9698283951.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
1459,6263005974.0,5.0,課長クラス,3.課長,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
1460,1833266978.0,7.0,一般社員,,30.0,その他,,6.0,500～999人,1.300～999人
1461,8618598319.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
1462,7268247323.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1463,4960045092.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,10.0,"10,000～19,999人",2.1000人以上
1464,8421569584.0,3.0,本部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,1.0,1～9人,
1465,9431476028.0,5.0,課長クラス,3.課長,7.0,建設,,3.0,50～99人,
1466,9564998830.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
1467,5890177764.0,7.0,一般社員,,24.0,教育・教育学習支援関係,,5.0,300～499人,1.300～999人
1468,9920433170.0,1.0,経営者,1.経営者・役員,9.0,電気、電子機器,2.製造業,6.0,500～999人,1.300～999人
1469,7204021818.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
1470,4100884470.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1471,3992728239.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,9.0,"5,000～9,999人",2.1000人以上
1472,917188368.0,6.0,主任／係長クラス,,7.0,建設,,6.0,500～999人,1.300～999人
1473,571247994.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1474,4851261036.0,2.0,役員クラス,1.経営者・役員,30.0,その他,,4.0,100～299人,
1475,636530098.0,1.0,経営者,1.経営者・役員,28.0,人材サービス,,1.0,1～9人,
1476,8617682545.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,4.0,100～299人,
1477,7185586966.0,9.0,契約社員,,28.0,人材サービス,,5.0,300～499人,1.300～999人
1478,9014365884.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1479,2360991843.0,6.0,主任／係長クラス,,10.0,機械、重電,2.製造業,5.0,300～499人,1.300～999人
1480,4558629277.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
1481,4761375025.0,2.0,役員クラス,1.経営者・役員,6.0,農林水産・鉱業,,3.0,50～99人,
1482,241102121.0,6.0,主任／係長クラス,,14.0,エネルギー,,11.0,"20,000人以上",2.1000人以上
1483,7642112929.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1484,4302802512.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,2.0,10～49人,
1485,5041077966.0,2.0,役員クラス,1.経営者・役員,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
1486,9275528872.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,10.0,"10,000～19,999人",2.1000人以上
1487,3101998517.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1488,1135002780.0,5.0,課長クラス,3.課長,12.0,食品、医薬、化粧品,2.製造業,4.0,100～299人,
1489,8037770459.0,,,,,,,,,
1490,6437207823.0,,,,,,,,,
1491,704320790.0,6.0,主任／係長クラス,,25.0,医療,,7.0,"1,000～2,999人",2.1000人以上
1492,1133758244.0,2.0,役員クラス,1.経営者・役員,30.0,その他,,11.0,"20,000人以上",2.1000人以上
1493,1374757718.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1494,4953098092.0,4.0,部長クラス,2.本部長・部長,21.0,コンサル・会計・法律関連,,2.0,10～49人,
1495,9380356368.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
1496,9221843975.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,8.0,"3,000～4,999人",2.1000人以上
1497,6548683604.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1498,8898112303.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1499,1879769579.0,7.0,一般社員,,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
1500,8056072280.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1501,3893783913.0,5.0,課長クラス,3.課長,24.0,教育・教育学習支援関係,,5.0,300～499人,1.300～999人
1502,5129856398.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,6.0,500～999人,1.300～999人
1503,4250174829.0,3.0,本部長クラス,2.本部長・部長,17.0,不動産,,3.0,50～99人,
1504,3080096182.0,2.0,役員クラス,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,5.0,300～499人,1.300～999人
1505,3081643207.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1506,4829312830.0,,,,,,,,,
1507,7662504941.0,1.0,経営者,1.経営者・役員,7.0,建設,,1.0,1～9人,
1508,8166389170.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,2.0,10～49人,
1509,6525286821.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,11.0,"20,000人以上",2.1000人以上
1510,6067262421.0,4.0,部長クラス,2.本部長・部長,17.0,不動産,,1.0,1～9人,
1511,4081330420.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1512,6221767792.0,,,,,,,,,
1513,995353906.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1514,1300145589.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
1515,8296410288.0,10.0,その他,,24.0,教育・教育学習支援関係,,7.0,"1,000～2,999人",2.1000人以上
1516,4847999774.0,7.0,一般社員,,23.0,公務員（教員を除く）,,7.0,"1,000～2,999人",2.1000人以上
1517,1223532992.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,8.0,"3,000～4,999人",2.1000人以上
1518,7170637305.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1519,9196306610.0,,,,,,,,,
1520,7221978673.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1521,8023850889.0,1.0,経営者,1.経営者・役員,7.0,建設,,1.0,1～9人,
1522,5421609562.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
1523,936743961.0,7.0,一般社員,,17.0,不動産,,7.0,"1,000～2,999人",2.1000人以上
1524,4746575124.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,4.0,100～299人,
1525,4925000151.0,6.0,主任／係長クラス,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1526,5860248981.0,4.0,部長クラス,2.本部長・部長,11.0,素材,2.製造業,6.0,500～999人,1.300～999人
1527,3420831793.0,,,,,,,,,
1528,3413835564.0,9.0,契約社員,,21.0,コンサル・会計・法律関連,,4.0,100～299人,
1529,9659533916.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1530,5448426760.0,4.0,部長クラス,2.本部長・部長,7.0,建設,,7.0,"1,000～2,999人",2.1000人以上
1531,2664117465.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1532,5247297832.0,4.0,部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
1533,8150234349.0,5.0,課長クラス,3.課長,14.0,エネルギー,,8.0,"3,000～4,999人",2.1000人以上
1534,9742237300.0,6.0,主任／係長クラス,,12.0,食品、医薬、化粧品,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1535,1295424273.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1536,1623969856.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
1537,7120523597.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,6.0,500～999人,1.300～999人
1538,3742769692.0,5.0,課長クラス,3.課長,18.0,通信サービス,,7.0,"1,000～2,999人",2.1000人以上
1539,4788331121.0,4.0,部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
1540,5676815321.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,4.0,100～299人,
1541,8209634897.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1542,4553263549.0,2.0,役員クラス,1.経営者・役員,20.0,運輸,3.小売系,3.0,50～99人,
1543,1152362451.0,,,,,,,,,
1544,6095941909.0,10.0,その他,,19.0,情報処理、ＳＩ、ソフトウェア,,1.0,1～9人,
1545,1680915007.0,1.0,経営者,1.経営者・役員,11.0,素材,2.製造業,3.0,50～99人,
1546,1278952162.0,7.0,一般社員,,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
1547,9951872852.0,,,,,,,,,
1548,3089039641.0,1.0,経営者,1.経営者・役員,30.0,その他,,1.0,1～9人,
1549,4724087335.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,10.0,"10,000～19,999人",2.1000人以上
1550,5608136962.0,4.0,部長クラス,2.本部長・部長,24.0,教育・教育学習支援関係,,5.0,300～499人,1.300～999人
1551,6444716132.0,5.0,課長クラス,3.課長,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
1552,4804158416.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,1.0,1～9人,
1553,8086168408.0,1.0,経営者,1.経営者・役員,14.0,エネルギー,,1.0,1～9人,
1554,3928838235.0,2.0,役員クラス,1.経営者・役員,30.0,その他,,3.0,50～99人,
1555,3650833623.0,1.0,経営者,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1556,9443786886.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1557,517430479.0,2.0,役員クラス,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,2.0,10～49人,
1558,8078691712.0,5.0,課長クラス,3.課長,23.0,公務員（教員を除く）,,11.0,"20,000人以上",2.1000人以上
1559,3009856449.0,,,,,,,,,
1560,3231121804.0,5.0,課長クラス,3.課長,25.0,医療,,5.0,300～499人,1.300～999人
1561,498242455.0,,,,,,,,,
1562,9133820891.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,9.0,"5,000～9,999人",2.1000人以上
1563,3554408357.0,3.0,本部長クラス,2.本部長・部長,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
1564,2352256206.0,6.0,主任／係長クラス,,25.0,医療,,7.0,"1,000～2,999人",2.1000人以上
1565,175599129.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
1566,4723536226.0,6.0,主任／係長クラス,,13.0,その他製造,2.製造業,4.0,100～299人,
1567,9539719649.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1568,5556413017.0,,,,,,,,,
1569,1441163092.0,7.0,一般社員,,8.0,自動車、輸送機器,2.製造業,6.0,500～999人,1.300～999人
1570,2064455314.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1571,4412145639.0,3.0,本部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1572,1097853993.0,1.0,経営者,1.経営者・役員,12.0,食品、医薬、化粧品,2.製造業,1.0,1～9人,
1573,2674246569.0,9.0,契約社員,,7.0,建設,,4.0,100～299人,
1574,8525594267.0,10.0,その他,,24.0,教育・教育学習支援関係,,10.0,"10,000～19,999人",2.1000人以上
1575,8397766238.0,4.0,部長クラス,2.本部長・部長,13.0,その他製造,2.製造業,5.0,300～499人,1.300～999人
1576,5620479593.0,5.0,課長クラス,3.課長,7.0,建設,,6.0,500～999人,1.300～999人
1577,8280057734.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,6.0,500～999人,1.300～999人
1578,362111619.0,3.0,本部長クラス,2.本部長・部長,15.0,卸売・小売業・商業（商社含む）,3.小売系,8.0,"3,000～4,999人",2.1000人以上
1579,2738084253.0,5.0,課長クラス,3.課長,10.0,機械、重電,2.製造業,5.0,300～499人,1.300～999人
1580,3178993010.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,3.0,50～99人,
1581,1106129530.0,3.0,本部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
1582,6155542281.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,5.0,300～499人,1.300～999人
1583,6567963979.0,2.0,役員クラス,1.経営者・役員,9.0,電気、電子機器,2.製造業,4.0,100～299人,
1584,6246457903.0,1.0,経営者,1.経営者・役員,17.0,不動産,,1.0,1～9人,
1585,3668804603.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,11.0,"20,000人以上",2.1000人以上
1586,3061665146.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1587,6550653027.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
1588,2770099635.0,4.0,部長クラス,2.本部長・部長,18.0,通信サービス,,10.0,"10,000～19,999人",2.1000人以上
1589,6852509702.0,2.0,役員クラス,1.経営者・役員,15.0,卸売・小売業・商業（商社含む）,3.小売系,3.0,50～99人,
1590,1511581543.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,7.0,"1,000～2,999人",2.1000人以上
1591,9479631050.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,3.0,50～99人,
1592,1752058343.0,10.0,その他,,6.0,農林水産・鉱業,,1.0,1～9人,
1593,1726687816.0,,,,,,,,,
1594,5894518050.0,7.0,一般社員,,16.0,金融・証券・保険,1.金融・証券・保険,11.0,"20,000人以上",2.1000人以上
1595,220133100.0,5.0,課長クラス,3.課長,14.0,エネルギー,,9.0,"5,000～9,999人",2.1000人以上
1596,5625162468.0,7.0,一般社員,,7.0,建設,,3.0,50～99人,
1597,6413773664.0,6.0,主任／係長クラス,,18.0,通信サービス,,6.0,500～999人,1.300～999人
1598,8431815774.0,6.0,主任／係長クラス,,9.0,電気、電子機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1599,5038453368.0,1.0,経営者,1.経営者・役員,13.0,その他製造,2.製造業,3.0,50～99人,
1600,1953379208.0,10.0,その他,,8.0,自動車、輸送機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1601,9362555480.0,5.0,課長クラス,3.課長,13.0,その他製造,2.製造業,9.0,"5,000～9,999人",2.1000人以上
1602,7611064251.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,5.0,300～499人,1.300～999人
1603,7635928379.0,4.0,部長クラス,2.本部長・部長,30.0,その他,,8.0,"3,000～4,999人",2.1000人以上
1604,7569370897.0,2.0,役員クラス,1.経営者・役員,21.0,コンサル・会計・法律関連,,1.0,1～9人,
1605,2984837278.0,4.0,部長クラス,2.本部長・部長,10.0,機械、重電,2.製造業,4.0,100～299人,
1606,4748675260.0,4.0,部長クラス,2.本部長・部長,16.0,金融・証券・保険,1.金融・証券・保険,9.0,"5,000～9,999人",2.1000人以上
1607,4118263546.0,7.0,一般社員,,19.0,情報処理、ＳＩ、ソフトウェア,,5.0,300～499人,1.300～999人
1608,9329240525.0,2.0,役員クラス,1.経営者・役員,24.0,教育・教育学習支援関係,,2.0,10～49人,
1609,994705328.0,5.0,課長クラス,3.課長,21.0,コンサル・会計・法律関連,,8.0,"3,000～4,999人",2.1000人以上
1610,5218441607.0,5.0,課長クラス,3.課長,11.0,素材,2.製造業,9.0,"5,000～9,999人",2.1000人以上
1611,585032877.0,2.0,役員クラス,1.経営者・役員,11.0,素材,2.製造業,6.0,500～999人,1.300～999人
1612,5221207474.0,5.0,課長クラス,3.課長,22.0,放送・広告・出版・マスコミ,,7.0,"1,000～2,999人",2.1000人以上
1613,9439908175.0,6.0,主任／係長クラス,,30.0,その他,,9.0,"5,000～9,999人",2.1000人以上
1614,6202131463.0,6.0,主任／係長クラス,,16.0,金融・証券・保険,1.金融・証券・保険,4.0,100～299人,
1615,8932595845.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1616,5597338614.0,6.0,主任／係長クラス,,19.0,情報処理、ＳＩ、ソフトウェア,,2.0,10～49人,
1617,8561250478.0,6.0,主任／係長クラス,,20.0,運輸,3.小売系,5.0,300～499人,1.300～999人
1618,2213110356.0,7.0,一般社員,,15.0,卸売・小売業・商業（商社含む）,3.小売系,6.0,500～999人,1.300～999人
1619,7734692108.0,4.0,部長クラス,2.本部長・部長,8.0,自動車、輸送機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1620,932339764.0,,,,,,,,,
1621,4790179617.0,1.0,経営者,1.経営者・役員,30.0,その他,,2.0,10～49人,
1622,8757893286.0,2.0,役員クラス,1.経営者・役員,8.0,自動車、輸送機器,2.製造業,7.0,"1,000～2,999人",2.1000人以上
1623,1165337771.0,,,,,,,,,
1624,4435452977.0,5.0,課長クラス,3.課長,9.0,電気、電子機器,2.製造業,11.0,"20,000人以上",2.1000人以上
1625,6700220069.0,4.0,部長クラス,2.本部長・部長,9.0,電気、電子機器,2.製造業,10.0,"10,000～19,999人",2.1000人以上
1626,8507289863.0,5.0,課長クラス,3.課長,30.0,その他,,7.0,"1,000～2,999人",2.1000人以上
1627,1721645856.0,6.0,主任／係長クラス,,7.0,建設,,3.0,50～99人,
1628,9868749196.0,7.0,一般社員,,7.0,建設,,2.0,10～49人,
1629,3028930192.0,5.0,課長クラス,3.課長,16.0,金融・証券・保険,1.金融・証券・保険,10.0,"10,000～19,999人",2.1000人以上
1630,1299379006.0,7.0,一般社員,,9.0,電気、電子機器,2.製造業,6.0,500～999人,1.300～999人
